AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
68,0.3157113402,1394,'3 3BR','1960-1979',0
63,0.1937727273,1570,'3 3BR','1960-1979',54000
69,0.2208471012,1429,'4 4BR+','1960-1979',0
43,0.0997372874,969,'3 3BR','1960-1979',105000
35,456,1007,'1 1BR','1940-1959',18000
59,0.6293363562,2101,'4 4BR+','1960-1979',9000
27,3.586645469,765,'1 1BR','1960-1979',0
79,0.2036297641,1394,'3 3BR','1960-1979',20000
31,0.3490516145,1119,'2 2BR','2000-2009',70000
69,0.1608648649,1119,'2 2BR','1940-1959',0
68,0.3579008577,1394,'3 3BR','1960-1979',41000
49,0.3025631834,1394,'3 3BR','1990-1999',67000
63,0.0551445125,1496,'4 4BR+','-5',91000
38,0.7297134843,1496,'4 4BR+','1940-1959',0
29,0.2204777017,1119,'2 2BR','1960-1979',6000
55,0.1008938547,1603,'4 4BR+','1940-1959',175000
45,0.3506176286,1394,'3 3BR','1980-1989',43000
48,0.1135977995,1394,'3 3BR','-5',112000
48,0.6872993451,1119,'2 2BR','1940-1959',0
-9,-9,1529,'4 4BR+','-5',-9
55,0.2215451666,1158,'3 3BR','1960-1979',40000
50,0.1154000267,1436,'4 4BR+','-5',15000
24,1.5565293602,966,'2 2BR','-5',0
66,0.0966650952,969,'3 3BR','-5',32000
82,1.2,994,'2 2BR','1940-1959',0
27,0.1494581524,1610,'2 2BR','1960-1979',170000
-9,-9,892,'1 1BR','1960-1979',-9
-9,-9,1064,'2 2BR','1960-1979',-9
50,0.1849091529,1081,'3 3BR','1960-1979',58000
38,-1,1158,'3 3BR','1960-1979',0
65,0.1084363636,1294,'2 2BR','1940-1959',37000
-9,-9,768,'2 2BR','1960-1979',-9
72,0.2673267327,768,'2 2BR','-5',0
54,0.1451389915,1701,'3 3BR','1960-1979',115000
27,0.3780426998,876,'2 2BR','1960-1979',22100
63,0.1601525262,659,'1 1BR','1960-1979',0
40,1.6019300362,828,'2 2BR','1960-1979',5000
69,0.2208450704,951,'3 3BR','1960-1979',0
34,0.6117301661,783,'2 2BR','1940-1959',15000
82,0.2995402299,1539,'3 3BR','1960-1979',0
55,0.2385125829,925,'2 2BR','1960-1979',32000
50,0.1627687776,1014,'0 Studio','1940-1959',48000
42,0.4795387203,1322,'2 2BR','-5',25000
38,0.0603600547,1523,'4 4BR+','1960-1979',80000
-9,-9,1302,'3 3BR','1960-1979',-9
60,0.6808688039,1838,'4 4BR+','1960-1979',24000
-9,-9,983,'2 2BR','1940-1959',-9
44,0.0723764684,983,'2 2BR','1940-1959',130000
47,0.1619165346,1311,'3 3BR','1960-1979',44400
-9,-9,983,'2 2BR','1960-1979',-9
-9,-9,785,'2 2BR','1960-1979',-9
44,0.1616031028,743,'2 2BR','1940-1959',65000
-9,-9,743,'2 2BR','1960-1979',-9
65,2.2535657686,1833,'2 2BR','1980-1989',400
-9,-9,993,'3 3BR','-5',-9
48,0.0923056162,1890,'3 3BR','1940-1959',28000
57,0.1267266485,1881,'3 3BR','1940-1959',238000
-9,-9,1469,'2 2BR','1960-1979',-9
86,0.4672578445,1469,'2 2BR','1960-1979',0
49,0.2589832116,1878,'3 3BR','1940-1959',135000
69,0.5842857143,874,'2 2BR','-5',0
47,0.1426391578,1188,'4 4BR+','1940-1959',54000
53,0.5250553034,2268,'3 3BR','1960-1979',80000
39,0.2505982564,2525,'4 4BR+','1960-1979',130000
49,0.1259806535,792,'2 2BR','1960-1979',78800
20,0.2290846826,1290,'3 3BR','1960-1979',58000
33,0.8279079411,1610,'2 2BR','1960-1979',0
48,0.6219445624,1610,'2 2BR','1960-1979',33000
-9,-9,1262,'1 1BR','1960-1979',-9
93,0.4052669039,1012,'2 2BR','-5',0
81,0.0974893285,1772,'4 4BR+','1960-1979',14000
51,0.376744186,828,'2 2BR','1940-1959',0
44,0.2865190723,659,'1 1BR','1940-1959',38000
69,0.1557826649,1878,'3 3BR','-5',46000
43,0.1630203503,1281,'3 3BR','1940-1959',110000
29,0.209817473,784,'1 1BR','-5',48000
67,0.4897094431,784,'1 1BR','1960-1979',0
65,0.1841269841,921,'2 2BR','-5',1800
52,0.2007777231,870,'2 2BR','1940-1959',65000
59,0.3752618918,765,'2 2BR','-5',25800
34,0.1706068956,615,'1 1BR','-5',20200
40,0.1131901132,765,'2 2BR','-5',26000
43,0.3213224263,1833,'2 2BR','1960-1979',96000
32,0.1692990645,1081,'3 3BR','1940-1959',105000
31,0.5113930959,1081,'3 3BR','1940-1959',22000
36,0.2862254025,830,'2 2BR','1940-1959',52000
-9,-9,1054,'1 1BR','1960-1979',-9
34,0.728909851,1412,'2 2BR','1960-1979',25000
67,1.0675,2374,'4 4BR+','1960-1979',0
-9,-9,553,'1 1BR','1960-1979',-9
73,0.9424852071,2179,'4 4BR+','1960-1979',0
34,0.1867206082,2124,'4 4BR+','1960-1979',90000
54,0.1706350811,1895,'3 3BR','1940-1959',99000
57,0.18495,1277,'3 3BR','1940-1959',31000
44,0.2666579747,1336,'4 4BR+','1940-1959',122745
-9,-9,705,'1 1BR','1940-1959',-9
40,0.3231382253,1336,'4 4BR+','1960-1979',55000
36,0.2814802778,1165,'3 3BR','1940-1959',160000
-9,-9,1243,'1 1BR','1960-1979',-9
27,0.26841612,659,'1 1BR','1960-1979',32000
53,0.1947369884,659,'1 1BR','1960-1979',36000
29,0.2683488535,1233,'4 4BR+','-5',30000
77,747,1025,'3 3BR','1960-1979',0
27,1.2970862121,828,'2 2BR','1940-1959',20000
66,4.2545931759,993,'3 3BR','1960-1979',0
-9,-9,973,'3 3BR','1980-1989',-9
-9,-9,951,'3 3BR','-5',-9
49,0.2836424611,951,'3 3BR','1940-1959',55000
30,0.0654717401,951,'3 3BR','1940-1959',99000
55,0.1928121409,988,'3 3BR','-5',20500
28,0.2261020489,874,'2 2BR','1960-1979',68000
26,0.1052907797,1037,'3 3BR','1960-1979',61000
63,1.0581818182,1055,'1 1BR','-5',0
62,0.0848416567,1336,'4 4BR+','1960-1979',95000
52,0.1804982972,1523,'4 4BR+','1960-1979',134000
40,0.1678129823,1136,'2 2BR','1940-1959',105000
58,0.0650569148,1570,'3 3BR','1960-1979',50000
60,0.1090300784,1277,'3 3BR','1940-1959',122000
31,0.1653409966,1277,'3 3BR','1940-1959',39000
-9,-9,1788,'4 4BR+','-5',-9
28,0.214789916,1008,'3 3BR','1940-1959',11000
40,1.0613150464,1008,'3 3BR','1960-1979',97000
64,0.3383333333,1450,'2 2BR','1940-1959',0
34,0.4967320261,428,'0 Studio','-5',0
52,0.0592644804,1336,'4 4BR+','1960-1979',210000
31,0.0822763709,1013,'3 3BR','-5',69000
82,0.2682352941,740,'2 2BR','1940-1959',0
25,0.1983586034,740,'2 2BR','1960-1979',43160
93,0.1961117576,1208,'3 3BR','1960-1979',39000
53,0.3424511545,1050,'2 2BR','1960-1979',0
-9,-9,834,'1 1BR','1960-1979',-9
57,0.1567160389,906,'4 4BR+','1960-1979',118000
52,0.2394921942,1008,'3 3BR','1960-1979',35000
60,6.8425,1795,'2 2BR','1940-1959',0
47,0.4569171224,2332,'4 4BR+','1960-1979',60000
79,7.7357357357,1019,'3 3BR','1960-1979',0
87,0.2911828301,969,'3 3BR','1940-1959',0
46,0.432874203,935,'2 2BR','1940-1959',20000
53,0.1367362504,1833,'2 2BR','1960-1979',195000
70,0.0893445624,3106,'4 4BR+','1960-1979',35000
84,0.3157475083,1231,'3 3BR','1940-1959',0
25,1.8908571429,1073,'3 3BR','1960-1979',0
27,0.1532213197,1195,'4 4BR+','1960-1979',36000
-9,-9,910,'2 2BR','1960-1979',-9
-9,-9,1468,'4 4BR+','1960-1979',-9
64,0.2249435383,1582,'3 3BR','1960-1979',65000
55,0.5456933759,1474,'2 2BR','-5',32000
41,0.3381084382,1474,'2 2BR','1940-1959',90000
35,1.3851428571,1627,'3 3BR','1960-1979',0
62,0.6233394889,1627,'3 3BR','1960-1979',0
84,0.1063448276,1221,'3 3BR','1960-1979',0
33,0.2069825053,1073,'4 4BR+','1960-1979',65000
45,0.9280023715,1462,'4 4BR+','1960-1979',21000
42,0.1498693,718,'2 2BR','-5',62000
36,0.6276799867,582,'1 1BR','1960-1979',12000
52,0.1724829342,787,'2 2BR','-5',36000
37,0.330985417,1983,'4 4BR+','1990-1999',107000
62,0.1040158153,1983,'4 4BR+','1960-1979',171000
29,0.2310500608,1118,'1 1BR','1980-1989',60000
52,0.2513645977,1983,'4 4BR+','1960-1979',0
58,0.4340740741,1721,'3 3BR','1960-1979',80000
51,0.2970447083,1335,'2 2BR','1980-1989',0
32,1.8936,969,'3 3BR','1960-1979',0
42,0.290944557,1195,'4 4BR+','1960-1979',80000
33,0.3895940617,1955,'4 4BR+','-5',113000
66,0.1908348135,1438,'2 2BR','-5',0
80,0.4184350133,951,'3 3BR','1940-1959',0
67,0.3751546647,951,'3 3BR','1960-1979',0
37,0.1742115028,619,'2 2BR','1960-1979',0
43,0.2333422793,778,'2 2BR','1960-1979',41000
55,0.1944099379,1031,'3 3BR','-5',0
30,0.3639678462,743,'2 2BR','-5',10000
48,0.2545142248,1221,'3 3BR','1960-1979',84000
51,0.156452706,736,'2 2BR','1960-1979',62000
-9,-9,692,'2 2BR','1960-1979',-9
-9,-9,1191,'1 1BR','-5',-9
93,0.0774,1191,'1 1BR','-5',0
70,0.162446818,1363,'3 3BR','1960-1979',109000
50,0.0261640798,1627,'3 3BR','1960-1979',135000
88,0.26367745,1871,'4 4BR+','1940-1959',0
33,0.0537209495,683,'2 2BR','-5',35000
79,0.5086233064,1876,'3 3BR','-5',18000
43,0.2050900834,1792,'3 3BR','-5',148000
58,0.2065847343,2374,'4 4BR+','1960-1979',146000
61,0.1405745543,1890,'3 3BR','1940-1959',145000
61,0.1969905342,2374,'4 4BR+','1960-1979',100000
-9,-9,1064,'2 2BR','1960-1979',-9
47,0.0646405761,1568,'3 3BR','1960-1979',70000
93,9.4208955224,1165,'3 3BR','1940-1959',0
25,0.1718744789,819,'2 2BR','1940-1959',60000
34,0.4721221479,1340,'4 4BR+','1940-1959',35000
81,0.2274094924,1843,'3 3BR','1960-1979',0
38,3.6923076923,552,'1 1BR','1960-1979',0
46,0.1517681485,1290,'3 3BR','1940-1959',48000
48,0.0882474892,1484,'4 4BR+','1960-1979',133700
26,0.2566390128,706,'2 2BR','1940-1959',24000
22,0.3586374908,748,'1 1BR','1960-1979',23000
67,0.1402947019,1243,'3 3BR','1960-1979',1200
85,188,971,'2 2BR','1980-1989',0
70,0.0375628843,966,'2 2BR','1940-1959',0
39,0.1309522487,1231,'3 3BR','1960-1979',90000
49,0.322014322,1243,'3 3BR','1960-1979',20000
43,0.1526039,1474,'2 2BR','1960-1979',86000
73,0.2755288388,935,'2 2BR','1960-1979',15000
43,0.3677330629,2009,'3 3BR','1940-1959',72000
22,0.151849351,1083,'3 3BR','-5',40000
39,0.3714514521,1157,'4 4BR+','1960-1979',50000
28,0,1342,'4 4BR+','-5',0
72,0.3014285714,748,'1 1BR','1960-1979',0
61,0.0405006915,1200,'3 3BR','-5',115000
48,0.1098832218,808,'1 1BR','-5',65000
50,0.5117060872,1277,'3 3BR','-5',45000
32,0.6640126433,1243,'1 1BR','1960-1979',50000
-9,-9,1895,'3 3BR','1940-1959',-9
67,0.3478805503,2438,'3 3BR','1940-1959',74800
27,0.4237454389,1901,'3 3BR','1960-1979',49000
85,0.4111698113,2370,'4 4BR+','1960-1979',0
66,0.4417520969,1183,'3 3BR','1960-1979',0
65,0.2835789474,1183,'3 3BR','1960-1979',22000
56,0.4482710735,808,'1 1BR','1940-1959',0
46,0.0812251022,1015,'3 3BR','1960-1979',116000
51,0.2069978083,1214,'4 4BR+','1960-1979',100000
51,0.1846573091,1015,'3 3BR','1960-1979',92500
66,0.3954761442,1474,'2 2BR','-5',30000
39,0.1179608931,1843,'3 3BR','1940-1959',75000
-9,-9,744,'1 1BR','-5',-9
82,0.2034115139,1286,'3 3BR','1960-1979',0
42,0.0736910149,1032,'3 3BR','1960-1979',65000
31,0.3404212738,577,'1 1BR','1960-1979',20000
28,0.4129853513,2270,'3 3BR','1960-1979',52600
51,0.5805773753,1183,'2 2BR','1960-1979',20000
43,0.26822406,1907,'4 4BR+','1960-1979',70400
35,0.2226666667,2124,'4 4BR+','1940-1959',135000
59,0.2984737905,2299,'4 4BR+','1960-1979',88162
23,1.3890057074,983,'2 2BR','1960-1979',0
39,-1,792,'2 2BR','-5',0
79,0.2625931782,1421,'3 3BR','1960-1979',0
22,0.5484753453,1641,'4 4BR+','1960-1979',30000
56,0.297996849,1020,'3 3BR','1960-1979',40000
77,0.8256,568,'1 1BR','1960-1979',0
-9,-9,568,'1 1BR','1940-1959',-9
53,0.1547816749,2367,'4 4BR+','1960-1979',196000
61,0.1552825301,1119,'2 2BR','1960-1979',78000
49,0.2938295788,1394,'3 3BR','-5',48000
70,3.0170132325,1394,'3 3BR','1940-1959',0
56,4.3034482759,929,'1 1BR','1940-1959',0
72,0.2143420016,1394,'3 3BR','-5',0
31,0.5054117647,1394,'3 3BR','1940-1959',0
41,2.2368798394,929,'1 1BR','1960-1979',3500
46,0.2595646324,2525,'4 4BR+','1960-1979',58000
-9,-9,2525,'4 4BR+','1960-1979',-9
69,0.0471944546,2268,'3 3BR','1960-1979',56000
34,0.3706582268,924,'2 2BR','1960-1979',25000
54,0.3829244504,1201,'4 4BR+','1940-1959',40000
84,0.4958333333,1116,'2 2BR','2000-2009',0
45,0.2872495498,1924,'4 4BR+','1960-1979',70000
66,0.4259323537,2179,'4 4BR+','-5',41000
71,1.2023444041,1196,'4 4BR+','1940-1959',0
66,0.1449350649,1094,'3 3BR','1940-1959',52000
40,0.0654895779,1201,'4 4BR+','1940-1959',341943
-9,-9,819,'2 2BR','1990-1999',-9
-9,-9,821,'2 2BR','-5',-9
59,0.2675189582,1094,'3 3BR','1940-1959',18000
50,0.1636170007,819,'2 2BR','1960-1979',62000
56,0.5636966376,1095,'3 3BR','-5',8000
60,0.0662399772,1094,'3 3BR','1990-1999',126000
46,0.3846853783,1094,'4 4BR+','-5',0
66,0.1650096216,796,'2 2BR','1960-1979',0
46,0.1932857143,1763,'3 3BR','1940-1959',100000
54,0.4845124442,2027,'4 4BR+','1960-1979',13000
48,1.4743166116,1430,'3 3BR','1960-1979',5000
71,0.1627865445,1799,'4 4BR+','1960-1979',140000
-9,-9,1799,'4 4BR+','1960-1979',-9
43,0.188279009,1577,'3 3BR','1960-1979',98000
55,0.3255,637,'1 1BR','1980-1989',16000
77,0.2497815206,1049,'3 3BR','1960-1979',0
75,0.2471428571,999,'1 1BR','1960-1979',0
61,0.0814905938,1119,'2 2BR','1940-1959',100000
89,1.54,1394,'3 3BR','1940-1959',0
36,0.4534804918,1976,'4 4BR+','1960-1979',31000
56,0.2249415736,1183,'3 3BR','1940-1959',61681
36,0.0939495818,1183,'3 3BR','1960-1979',86000
51,0.4536528158,1429,'4 4BR+','1960-1979',42000
40,0.1476191905,1082,'4 4BR+','1960-1979',80000
50,0.1132249662,969,'3 3BR','1960-1979',182000
47,0.0811516776,1114,'4 4BR+','1960-1979',354943
35,0.2791730141,1701,'3 3BR','1960-1979',80000
29,0.0523670193,1116,'1 1BR','1960-1979',80000
45,0.2051320138,1499,'2 2BR','1960-1979',68000
54,0.2236969353,2396,'4 4BR+','1940-1959',120000
40,0.0514230892,1290,'3 3BR','1960-1979',90000
63,-1,1290,'3 3BR','1960-1979',0
46,0.4322247569,1921,'3 3BR','1960-1979',50000
25,0.6922499625,1921,'3 3BR','1960-1979',40000
67,122,1394,'3 3BR','-5',0
74,0.2155813953,1394,'3 3BR','1940-1959',0
70,0.2952,1119,'2 2BR','1940-1959',0
52,0.5036842105,1119,'2 2BR','1960-1979',2400
64,0.2258101389,1603,'4 4BR+','-5',47772
93,1.2496798976,1394,'3 3BR','-5',0
70,0.169420813,1394,'3 3BR','-5',127500
43,0.9893877551,1119,'2 2BR','1960-1979',0
38,0.0817300148,729,'2 2BR','1940-1959',25000
45,0.1307539775,1474,'2 2BR','1960-1979',70800
25,0.6157508928,966,'2 2BR','-5',16000
43,0.354550176,815,'1 1BR','1940-1959',52000
55,1.0273355362,966,'2 2BR','1940-1959',10000
55,0.1923222264,815,'1 1BR','-5',45000
50,1.2584071859,1231,'3 3BR','-5',50000
-9,-9,936,'2 2BR','1960-1979',-9
63,0.6267,2270,'3 3BR','1960-1979',20000
50,0.2794666667,1610,'2 2BR','1960-1979',89404
53,0.2374370856,1861,'4 4BR+','1940-1959',35000
22,0.9845859263,1530,'4 4BR+','-5',12000
33,0.2386887869,1185,'3 3BR','1940-1959',60000
63,0.45417864,1081,'3 3BR','-5',35000
-9,-9,1249,'4 4BR+','1960-1979',-9
55,0.0656384838,1227,'4 4BR+','1960-1979',431943
65,1.2592592593,637,'1 1BR','-5',0
45,0.0886040816,2448,'4 4BR+','1960-1979',235000
32,0.7103437645,874,'2 2BR','1960-1979',13000
38,0.2062070402,768,'2 2BR','1960-1979',48000
23,0.1968995946,651,'1 1BR','1940-1959',0
49,-1,651,'1 1BR','1960-1979',0
55,0.2115095314,1056,'3 3BR','1940-1959',44000
29,0.2040663216,828,'2 2BR','1960-1979',40000
50,0.4270157487,1154,'3 3BR','1960-1979',0
62,0.52704,1058,'3 3BR','1960-1979',12000
56,0.1929577465,737,'2 2BR','1940-1959',0
56,0.3459373401,602,'1 1BR','1960-1979',17600
-9,-9,737,'2 2BR','1960-1979',-9
47,0.3332030456,1921,'3 3BR','1940-1959',64000
38,0.7415730337,1921,'3 3BR','1940-1959',17000
58,0.1080232116,1582,'3 3BR','1960-1979',121000
20,2.6200378072,783,'2 2BR','1960-1979',3200
30,0.1574208539,783,'2 2BR','1940-1959',62000
69,5211,1122,'2 2BR','1960-1979',0
40,0.1704423463,1115,'1 1BR','-5',109000
26,0.6556691797,969,'3 3BR','-5',13400
-9,-9,726,'2 2BR','-5',-9
33,0.3136741608,721,'2 2BR','1960-1979',26002
47,0.4699730458,1682,'3 3BR','-5',37000
28,0.188184464,1322,'2 2BR','-5',100000
24,0.1608953727,1322,'2 2BR','1940-1959',160000
60,0.0851217053,1497,'4 4BR+','1960-1979',250000
43,0.2492225435,2119,'4 4BR+','-5',110000
-9,-9,1420,'2 2BR','1940-1959',-9
59,0.2723837281,1586,'4 4BR+','1960-1979',81000
65,0.0875655954,1031,'3 3BR','1960-1979',1
37,0.3557725009,1039,'3 3BR','-5',50000
56,0.3378146847,1188,'4 4BR+','-5',80000
64,0.3515046374,706,'2 2BR','1960-1979',7875
74,0.3961538462,1001,'3 3BR','1960-1979',0
51,0.0768822986,1002,'3 3BR','1960-1979',59500
35,0.2862741757,1001,'3 3BR','1960-1979',23500
49,0.274558108,2130,'4 4BR+','1940-1959',65000
55,0.2167449357,973,'3 3BR','1940-1959',29500
75,0.08,729,'2 2BR','1940-1959',0
81,0.0856353591,993,'3 3BR','1940-1959',0
62,0.2650776285,993,'3 3BR','1960-1979',43000
65,0.0888043995,1025,'4 4BR+','1960-1979',65000
45,0.2775793964,2374,'4 4BR+','1960-1979',95000
82,0.2208421053,2174,'4 4BR+','1960-1979',0
44,0.2883993221,1881,'3 3BR','-5',72000
47,0.35104,1881,'3 3BR','-5',0
78,0.4762532982,1881,'3 3BR','1960-1979',0
45,0.4224108659,684,'1 1BR','1960-1979',17390
50,0.2116375644,796,'2 2BR','1960-1979',40000
37,0.1000572426,1881,'3 3BR','-5',145000
59,0.1524377465,2130,'4 4BR+','-5',210000
72,0.3332703181,1878,'3 3BR','-5',54000
52,0.0534521158,784,'1 1BR','1940-1959',54000
42,0.2080352229,784,'1 1BR','1940-1959',40000
57,0.0346424202,1039,'3 3BR','1940-1959',125000
-9,-9,1039,'3 3BR','-5',-9
59,0.1342909091,1343,'3 3BR','1960-1979',85000
42,0.1062345262,2189,'4 4BR+','1960-1979',40000
31,0.2079458239,2268,'3 3BR','1960-1979',107000
43,0.1936687727,566,'1 1BR','-5',24800
49,0.3595608417,1895,'3 3BR','1960-1979',117000
28,0.0966314052,1243,'1 1BR','-5',40000
30,0.3019503973,997,'2 2BR','-5',0
74,0.2191304348,1544,'4 4BR+','1960-1979',0
-9,-9,1039,'3 3BR','-5',-9
60,0.07342162,1529,'4 4BR+','1960-1979',12000
42,0.3424868368,1529,'4 4BR+','1960-1979',0
81,0.0467889908,1165,'3 3BR','1940-1959',0
33,0.2662266999,1377,'4 4BR+','1960-1979',57000
55,0.4053643725,819,'2 2BR','1960-1979',0
25,0.378604352,1015,'3 3BR','1960-1979',28000
58,564,743,'2 2BR','1940-1959',0
23,0.0673902575,1277,'3 3BR','-5',135000
21,0.2287706863,740,'1 1BR','1960-1979',10000
60,1.9413092551,1529,'4 4BR+','1940-1959',7800
-9,-9,921,'2 2BR','-5',-9
28,0.4766739541,744,'1 1BR','-5',27000
68,4.3726415094,921,'2 2BR','1940-1959',0
51,0.4994944823,1783,'4 4BR+','1940-1959',93000
52,0.2442222378,1202,'2 2BR','1940-1959',0
36,0.4796506338,1239,'3 3BR','1960-1979',33000
36,0.1156754229,1239,'3 3BR','1960-1979',53000
61,0.2747148289,1425,'4 4BR+','1960-1979',22800
50,0.3120906632,2130,'4 4BR+','1940-1959',89500
86,0.6094423764,1878,'3 3BR','1960-1979',0
-9,-9,732,'2 2BR','-5',-9
58,0.2125593322,783,'2 2BR','1960-1979',55000
59,0.9757449757,1390,'2 2BR','1960-1979',0
62,0.1542729403,1430,'3 3BR','1940-1959',74000
55,-1,975,'2 2BR','1960-1979',0
70,0.3742151528,1294,'2 2BR','1960-1979',0
-9,-9,744,'1 1BR','-5',-9
35,0.1627842331,921,'2 2BR','-5',18000
64,0.1416516783,1475,'4 4BR+','1940-1959',429943
30,0.3569728129,1134,'3 3BR','1960-1979',50000
71,0.1128678471,1134,'3 3BR','1940-1959',30000
44,0.3775745081,1244,'4 4BR+','1960-1979',50000
50,0.1184284831,1134,'3 3BR','1940-1959',30000
26,0.1717829595,1020,'3 3BR','-5',90000
47,0.2166173344,1020,'3 3BR','1960-1979',72000
45,0.1179397081,1020,'3 3BR','1960-1979',115000
49,0.1295147014,2701,'3 3BR','1940-1959',115000
79,0.0736206654,2374,'4 4BR+','1960-1979',0
47,0.2601493992,721,'2 2BR','1960-1979',37000
61,0.4185966718,1895,'3 3BR','-5',70000
55,-1,883,'1 1BR','1960-1979',0
53,0.2570227531,1101,'2 2BR','1940-1959',0
56,0.3166376995,1157,'4 4BR+','-5',38000
29,0.5580501861,1157,'4 4BR+','1940-1959',13000
55,0.0801564897,1083,'3 3BR','1940-1959',90000
30,0.170512408,935,'2 2BR','-5',150000
64,0.5709090909,936,'2 2BR','-5',0
55,0.3004053766,766,'1 1BR','1960-1979',0
-9,-9,878,'2 2BR','1960-1979',-9
69,0.7114285714,1110,'3 3BR','1960-1979',0
43,0.1291199838,1110,'3 3BR','1960-1979',178000
41,0.0609815434,1129,'4 4BR+','1960-1979',185000
-9,-9,943,'3 3BR','-5',-9
41,0.1221441655,1129,'4 4BR+','1940-1959',114000
-9,-9,1122,'2 2BR','1960-1979',-9
30,0.1457472343,602,'1 1BR','1960-1979',47000
20,269,751,'2 2BR','1960-1979',2000
58,0.219853358,1025,'4 4BR+','1940-1959',50000
57,0.1648646657,993,'3 3BR','1940-1959',45000
39,0.3404220379,975,'2 2BR','1960-1979',0
24,0.8503818705,868,'2 2BR','-5',8000
-9,-9,951,'3 3BR','1980-1989',-9
21,0.3888299753,711,'2 2BR','-5',17000
60,0.5073821553,737,'2 2BR','-5',0
74,0.1819812093,1171,'4 4BR+','1960-1979',3500
67,0.1464534309,1158,'3 3BR','1960-1979',20000
40,0.2227779223,1037,'3 3BR','2000-2009',100000
62,68,868,'2 2BR','1960-1979',30000
40,0.2825306,1158,'3 3BR','1960-1979',93000
23,0.3526507582,445,'0 Studio','-5',0
-9,-9,669,'2 2BR','-5',-9
57,0.156909815,873,'3 3BR','1940-1959',110000
49,0.1501825558,1002,'3 3BR','1960-1979',48000
93,834,1316,'2 2BR','1940-1959',0
47,0.2222977974,1818,'4 4BR+','1940-1959',28000
64,0.9908571429,1055,'1 1BR','1960-1979',0
34,0.1376038938,718,'2 2BR','1960-1979',46400
53,0.3219021196,1359,'4 4BR+','1940-1959',53000
61,0.1432172249,791,'2 2BR','-5',38800
70,0.1215060625,1302,'3 3BR','1960-1979',0
30,0.1420437956,1523,'4 4BR+','1960-1979',163000
63,0.0512330146,1302,'3 3BR','1940-1959',90000
59,0.2040157869,1890,'3 3BR','-5',116000
70,0.4818181818,1136,'2 2BR','1940-1959',0
86,0.0746666667,1277,'3 3BR','1940-1959',0
31,0.2351342168,1474,'2 2BR','1960-1979',53000
56,0.0221048305,1895,'3 3BR','-5',65000
71,0.058170685,2124,'4 4BR+','-5',116000
88,0.0705758162,1315,'4 4BR+','-5',17000
69,0.1757722521,1037,'3 3BR','1960-1979',3000
29,0.5272727273,701,'1 1BR','-5',4200
-9,-9,1570,'3 3BR','-5',-9
31,0.2328504673,1762,'4 4BR+','1940-1959',85000
55,0.2876695882,601,'1 1BR','1960-1979',24952
77,0.1122817764,1281,'3 3BR','1960-1979',0
62,0.1581935158,1282,'3 3BR','1960-1979',25200
55,0.145180297,1430,'3 3BR','1960-1979',36000
30,0.1658285714,1450,'2 2BR','-5',75000
51,0.1779578363,1450,'2 2BR','-5',80000
40,0.3433245867,1878,'3 3BR','-5',146000
35,0.0883186244,975,'2 2BR','1940-1959',30720
28,0.1944035346,501,'1 1BR','1960-1979',36000
31,0.0794143958,1898,'4 4BR+','1940-1959',74000
55,0.2528584336,1582,'3 3BR','-5',88000
46,0.0761825332,1117,'4 4BR+','-5',137000
65,0.1832490917,1158,'3 3BR','1960-1979',40000
46,0.2175848746,1299,'4 4BR+','1960-1979',102000
58,0.2312596358,1198,'3 3BR','1960-1979',18624
64,0.6383394611,1378,'4 4BR+','1960-1979',15500
34,0.2445075889,1052,'4 4BR+','1960-1979',43000
64,0.4401813007,1039,'3 3BR','1960-1979',19000
75,0.4986012835,1025,'3 3BR','1960-1979',0
-9,-9,1129,'4 4BR+','1960-1979',-9
67,0.4082304527,951,'3 3BR','1960-1979',0
20,0.1475029852,552,'1 1BR','1960-1979',28500
